BusStopCode,Description,Latitude,Longitude,Location
71339,OPP KAKI BT AUTOHUB,1.33681468016557,103.90112122053516,OPP KAKI BT AUTOHUB 71339
72011,Blk 322,1.32816499999482,103.90548361097667,Blk 322 72011
72019,Opp Blk 322,1.32884628389091,103.90546507501656,Opp Blk 322 72019
72021,Blk 646,1.33096531210116,103.9063218660858,Blk 646 72021
72029,Opp Blk 646,1.33086398684,103.90655207721196,Opp Blk 646 72029
72031,BEF KAKI BT STN EXIT B,1.33521859078695,103.9099203114682,BEF KAKI BT STN EXIT B 72031
72039,KAKI BT STN EXIT A,1.33546648279458,103.90985114690736,KAKI BT STN EXIT A 72039
72041,Blk 660A CP,1.33470286981513,103.90743417265202,Blk 660A CP 72041
72049,Opp Blk 660A CP,1.33490332816583,103.90747460787432,Opp Blk 660A CP 72049
72051,Kaki Bt Ind Est,1.33343973211343,103.90412516288116,Kaki Bt Ind Est 72051
72059,Opp Kaki Bt Ind Est,1.33375833299433,103.90428000002385,Opp Kaki Bt Ind Est 72059
72061,Blk 122,1.33177922756641,103.9098393917043,Blk 122 72061
72069,Blk 121,1.33150994155892,103.90977961908514,Blk 121 72069
72071,Blk 133,1.33219165087886,103.91184110459189,Blk 133 72071
72079,Blk 609,1.33201510811169,103.91201112281274,Blk 609 72079
72131,OPP TECH VIEW,1.33791126455323,103.90994099232344,OPP TECH VIEW 72131
72139,TECH VIEW,1.337282,103.909145,TECH VIEW 72139
72141,BARTLEY BIZ CTR,1.33860729777301,103.91150189998882,BARTLEY BIZ CTR 72141
72149,SHUN LI IND PK,1.33834674682355,103.91170534393189,SHUN LI IND PK 72149
72151,AUTOBAY @ KAKI BT,1.34084789558521,103.91301810001244,AUTOBAY @ KAKI BT 72151
72159,OPP AUTOBAY @ KAKI BT,1.340359,103.912709,OPP AUTOBAY @ KAKI BT 72159
72161,AFT BARTLEY VIADUCT,1.34114935376337,103.916355499978,AFT BARTLEY VIADUCT 72161
72169,BEF BARTLEY VIADUCT,1.34105,103.916208,BEF BARTLEY VIADUCT 72169
72171,Opp HomeTeamNS,1.342473,103.918486,Opp HomeTeamNS 72171
72179,HomeTeamNS,1.342322,103.918768,HomeTeamNS 72179
73019,Bef RSAF Roundabout,1.35196515809661,103.8994408560332,Bef RSAF Roundabout 73019
73021,Bef Tampines Ind Dr,1.37990824811851,103.91860651287472,Bef Tampines Ind Dr 73021
73029,Aft Tampines Ind Dr,1.37988665914102,103.91817387962284,Aft Tampines Ind Dr 73029
73031,Aft Tampines Ind Dr,1.37606329708152,103.920020388391,Aft Tampines Ind Dr 73031
73039,Bef Tampines Ind Dr,1.37605781654383,103.919840609252,Bef Tampines Ind Dr 73039
73041,ST Aero,1.35049911274132,103.89882183551578,ST Aero 73041
73049,Air Force Sch,1.35075966304764,103.89911545547028,Air Force Sch 73049
74009,Tampines Nth Int,1.368916,103.939651,Tampines Nth Int 74009
74011,Aft Tampines Ind Ave 5,1.37329165833159,103.92045032835672,Aft Tampines Ind Ave 5 74011
74019,Bef Tampines Ind Ave 5,1.37358500000858,103.92015138898552,Bef Tampines Ind Ave 5 74019
74021,Bef Tampines Ind Ave 4,1.37042803443167,103.92278161130189,Bef Tampines Ind Ave 4 74021
74029,Aft Tampines Ind Ave 4,1.3700705233294,103.92288994719686,Aft Tampines Ind Ave 4 74029
74031,Bef Tampines Lk,1.367627,103.925697,Bef Tampines Lk 74031
74039,Aft Tampines Ind Ave 2,1.367076,103.925908,Aft Tampines Ind Ave 2 74039
74041,Opp Golden Pagoda Tp,1.36850444400102,103.92978611099927,Opp Golden Pagoda Tp 74041
74051,Tampines Dormitory,1.366363,103.929336,Tampines Dormitory 74051
74059,Opp Tampines Dormitory,1.366122,103.929222,Opp Tampines Dormitory 74059
75009,Tampines Int,1.35407552367477,103.94339098473914,Tampines Int 75009
75019,Tampines Concourse Int,1.35737133106172,103.9416488042812,Tampines Concourse Int 75019
75021,BLK 879B,1.35168445182114,103.92851745350568,BLK 879B 75021
75031,Opp Springfield Sec Sch,1.35080696753697,103.92946243284943,Opp Springfield Sec Sch 75031
75039,Springfield Sec Sch,1.3506577199911,103.92956819494434,Springfield Sec Sch 75039
75051,TAMPINES WEST STN EXIT B,1.34503394154132,103.9400815317342,TAMPINES WEST STN EXIT B 75051
75059,BEF TAMPINES WEST STN,1.34471168546511,103.9402168928283,BEF TAMPINES WEST STN 75059
75061,Opp Bedok Reform Trg Ctr,1.34071391760745,103.9364683628148,Opp Bedok Reform Trg Ctr 75061
75069,Bedok Reform Trg Ctr,1.34066333296943,103.9366999999988,Bedok Reform Trg Ctr 75069
75071,Opp Blk 819,1.34893303477474,103.93654250213598,Opp Blk 819 75071
75079,Blk 819,1.34858249441921,103.9370121634589,Blk 819 75079
75081,Blk 831,1.34986941891093,103.93426738811776,Blk 831 75081
75089,Blk 827,1.34977145890473,103.93404731779178,Blk 827 75089
75099,Blk 897,1.34810640028821,103.93423427925954,Blk 897 75099
75101,Blk 880,1.35109968413462,103.93150144928326,Blk 880 75101
75109,Blk 888,1.35115140327554,103.93102423699943,Blk 888 75109
75111,Blk 874A,1.35304499998303,103.93201333297846,Blk 874A 75111
75121,Opp Darul Ghufran Mque,1.35593392058986,103.93903255460285,Opp Darul Ghufran Mque 75121
75129,Darul Ghufran Mque,1.35563642049496,103.9393652171196,Darul Ghufran Mque 75129
75131,Bet Blks 701/702,1.35594818346107,103.93709646027764,Bet Blks 701/702 75131
75139,Blk 863,1.35563964372785,103.9361250375664,Blk 863 75139
75141,Blk 730,1.35625000000112,103.93377888890949,Blk 730 75141
75149,Blk 867A,1.35597194444127,103.93366388890492,Blk 867A 75149
75151,Opp Blk 871A,1.35451781224143,103.93145206236656,Opp Blk 871A 75151
75159,Blk 874,1.35405115206724,103.93146643451304,Blk 874 75159
75161,Blk 855,1.35324997143303,103.93456070784656,Blk 855 75161
75169,Opp Blk 853,1.35327639994383,103.93440612457628,Opp Blk 853 75169
75171,UWCSEA,1.3575,103.9313,UWCSEA 75171
75179,Blk 871C,1.357,103.9317,Blk 871C 75179
75201,Blk 835,1.35078500992301,103.93353377368994,Blk 835 75201
75209,Blk 882A,1.35145000000178,103.93361000002288,Blk 882A 75209
75219,Blk 889,1.34971138040971,103.9321567318492,Blk 889 75219
75221,Opp Temasek Poly East G,1.34567355960876,103.93595044893452,Opp Temasek Poly East G 75221
75229,Temasek Poly East G,1.34499782605889,103.93676608938834,Temasek Poly East G 75229
75231,Opp Temasek Poly,1.34707779444929,103.93265533979496,Opp Temasek Poly 75231
75239,Temasek Poly,1.34675259898315,103.9325765583272,Temasek Poly 75239
75241,Opp Temasek Poly West G,1.34844803009871,103.92980219657612,Opp Temasek Poly West G 75241
75249,Temasek Poly West G,1.34791499671757,103.93017010145029,Temasek Poly West G 75249
75251,Opp Tropica Condo,1.3494983330038,103.92783361101397,Opp Tropica Condo 75251
75259,Tropica Condo,1.34913805600656,103.92798027801848,Tropica Condo 75259
75261,Bet Blks 710/713,1.35801998380195,103.93796778680796,Bet Blks 710/713 75261
75269,Opp Blks 710/713,1.35917286418935,103.93814214622792,Opp Blks 710/713 75269
75271,Blk 721,1.36024833439953,103.93601495043112,Blk 721 75271
75279,Opp Blk 721,1.3604749400553,103.93620400344062,Opp Blk 721 75279
75281,Blk 742A,1.36022789260467,103.93363809095122,Blk 742A 75281
75289,Opp Blks 741/742,1.36045667202312,103.93331674675824,Opp Blks 741/742 75289
75291,Aft Tampines Ave 9,1.364015,103.930753,Aft Tampines Ave 9 75291
75299,Bef Tampines Ave 9,1.364115,103.931119,Bef Tampines Ave 9 75299
75311,Tampines Dormitory,1.367478,103.930734,Tampines Dormitory 75311
75319,Opp Tampines Dormitory,1.367593,103.931091,Opp Tampines Dormitory 75319
75329,Poi Ching Sch,1.35775471736024,103.93627195175704,Poi Ching Sch 75329
75339,Blk 734,1.35846309875614,103.93415212517196,Blk 734 75339
75341,Opp The Clearwater Condo,1.33832204097015,103.933861255669,Opp The Clearwater Condo 75341
75349,The Clearwater Condo,1.33811824869625,103.9339578151498,The Clearwater Condo 75349
75351,Tampines Wafer Fab Pk,1.37364163782281,103.93077504302,Tampines Wafer Fab Pk 75351
75359,Ikea Tampines,1.37438650022455,103.93147946559002,Ikea Tampines 75359
75361,Bef Tampines Ind Ave 5,1.3706441545828,103.93030234430374,Bef Tampines Ind Ave 5 75361
75369,Bef Tampines Lk,1.37079630405212,103.93056528604264,Bef Tampines Lk 75369
75371,Aft Tampines Ave 5,1.35909826524265,103.93052373888251,Aft Tampines Ave 5 75371
75379,Bef Tampines Ave 5,1.35943002306953,103.9309897702735,Bef Tampines Ave 5 75379
75381,T5@TAMPINES,1.373188889,103.9266,T5@TAMPINES 75381
75391,OPP SILTRONIC,1.37507,103.9213,OPP SILTRONIC 75391
75401,AFT TAMPINES AVE 1,1.3517582770335,103.92671414169044,AFT TAMPINES AVE 1 75401
75409,THE SANTORINI,1.35220181029011,103.92724068972524,THE SANTORINI 75409
75411,BEF TAMPINES FIRE STN,1.35607656836954,103.92905500001906,BEF TAMPINES FIRE STN 75411
75419,AFT TAMPINES AVE 5,1.35575831547919,103.92918587034406,AFT TAMPINES AVE 5 75419
75461,Reebonz Bldg,1.365944,103.933409,Reebonz Bldg 75461
75469,Opp Reebonz Bldg,1.36626888891089,103.93315812393162,Opp Reebonz Bldg 75469
75471,Blk 602B,1.361598056,103.9379408,Blk 602B 75471
75479,Blk 619A,1.361776111,103.9381889,Blk 619A 75479
75481,Blk 609D,1.363804,103.93794,Blk 609D 75481
75489,Opp Blk 609D,1.363941111,103.9381689,Opp Blk 609D 75489
75491,Blk 614,1.365746,103.936676,Blk 614 75491
75499,Opp Blk 614,1.366074,103.936768,Opp Blk 614 75499
75501,Blk 604A,1.361552,103.934734,Blk 604A 75501
75509,Opp Blk 604A,1.361373,103.934576,Opp Blk 604A 75509
75511,Blk 610C,1.364262,103.934773,Blk 610C 75511
75519,Opp Blk 610C,1.364004,103.934527,Opp Blk 610C 75519
75541,OPP BLK 648A,1.368309,103.941523,OPP BLK 648A 75541
75549,BLK 648A,1.368246,103.941407,BLK 648A 75549
75551,BLK 641A,1.366268,103.943413,BLK 641A 75551
75559,BLK 646B,1.36642,103.943193,BLK 646B 75559
75561,BLK 648C,1.366506,103.941333,BLK 648C 75561
75569,BLK 636C,1.365866,103.941721,BLK 636C 75569
75571,BLK 637B,1.36378,103.943296,BLK 637B 75571
75579,BLK 630B,1.363603,103.94323,BLK 630B 75579
75581,BLK 637 CP,1.363484,103.944546,BLK 637 CP 75581
75589,OPP BLK 638A,1.364117,103.945427,OPP BLK 638A 75589
75591,BEF BLK 631B,1.362079,103.942426,BEF BLK 631B 75591
75599,OPP BLK 631B,1.362446,103.943349,OPP BLK 631B 75599
76031,TAMPINES EAST STN EXIT B,1.35507956918888,103.95529781026744,TAMPINES EAST STN EXIT B 76031
76039,TAMPINES EAST STN EXIT C,1.35506418976437,103.9555498102644,TAMPINES EAST STN EXIT C 76039
76041,BLK 842C,1.35122178461773,103.9365069000221,BLK 842C 76041
76049,OPP BLK 842C,1.35118252345739,103.93633200959248,OPP BLK 842C 76049
76051,Our Tampines Hub,1.35313809279079,103.9412639409046,Our Tampines Hub 76051
76059,Opp Our Tampines Hub,1.35296163572491,103.94165154852796,Opp Our Tampines Hub 76059
76061,Blk 938,1.3482019444416,103.94189805552269,Blk 938 76061
76069,Blk 147,1.34875342114003,103.94208629087404,Blk 147 76069
76071,Blk 141,1.34802638899143,103.94517805600674,Blk 141 76071
76079,Blk 101,1.34794388891649,103.94563500000056,Blk 101 76079
76081,Opp The Holy Trinity Ch,1.34950194446778,103.94932305553937,Opp The Holy Trinity Ch 76081
76089,The Holy Trinity Ch,1.34916805553714,103.94923388889872,The Holy Trinity Ch 76089
76091,Blk 206,1.35071636446812,103.95275166965992,Blk 206 76091
76099,Blk 285,1.35026359502623,103.95249172187374,Blk 285 76099
76101,Tampines East CC,1.35303315550855,103.95480210652735,Tampines East CC 76101
76109,Blk 302,1.35296639979416,103.9551184525466,Blk 302 76109
76111,Blk 945,1.35157455446947,103.94023387732626,Blk 945 76111
76119,Opp Blk 945,1.35188664573357,103.94009028016605,Opp Blk 945 76119
76121,Opp St. Hilda's Sec Sch,1.35003333718868,103.93817517168992,Opp St. Hilda's Sec Sch 76121
76129,St. Hilda's Sec Sch,1.34988214931301,103.93791583710508,St. Hilda's Sec Sch 76129
76131,UOB Tampines Ctr,1.35184112001279,103.94254133694142,UOB Tampines Ctr 76131
76139,Opp Century Sq,1.35162691843499,103.94385009279505,Opp Century Sq 76139
76141,Tampines Stn/Int,1.35366689109025,103.94609060451609,Tampines Stn/Int 76141
76149,Opp Tampines Stn/Int,1.35370728527221,103.94636710560508,Opp Tampines Stn/Int 76149
76151,Blk 237,1.355263,103.946998,Blk 237 76151
76159,Opp Blk 237,1.35517831738683,103.94720149012322,Opp Blk 237 76159
76161,Opp Blk 248,1.35258745876643,103.9475834369536,Opp Blk 248 76161
76169,Blk 248,1.3524530559991,103.9474516670289,Blk 248 76169
76171,Blk 266,1.35177947844792,103.95042351024048,Blk 266 76171
76179,Opp Blk 266,1.35172938925372,103.95069571840816,Opp Blk 266 76179
76181,Blk 216,1.35384110037439,103.95308027923268,Blk 216 76181
76189,Opp Blk 216,1.3537000000187,103.95279611102576,Opp Blk 216 76189
76191,BLK 401,1.3569438864901,103.94477445426702,BLK 401 76191
76199,BLK 503,1.35660016333768,103.94535428432116,BLK 503 76199
76201,Blk 423,1.35687499368341,103.9479674220669,Blk 423 76201
76209,Blk 233,1.35660332787929,103.94766913185744,Blk 233 76209
76211,Blk 449,1.35674667237884,103.95100259167164,Blk 449 76211
76219,Blk 230E,1.35644168689504,103.95114418566536,Blk 230E 76219
76221,TAMPINES EAST STN EXIT A,1.3563896244901,103.95390226733991,TAMPINES EAST STN EXIT A 76221
76229,OPP TAMPINES EAST STN,1.35614001051089,103.95353851635838,OPP TAMPINES EAST STN 76229
76231,Opp Blk 390,1.35666908955685,103.95736200626966,Opp Blk 390 76231
76239,Blk 390,1.3564927293972,103.95754826481252,Blk 390 76239
76241,Blk 497D,1.35845802746258,103.9591705812204,Blk 497D 76241
76249,Blk 370,1.35836639849151,103.95947435534286,Blk 370 76249
76251,Blk 487B,1.35970826873107,103.95823716945422,Blk 487B 76251
76259,Opp Blk 487B,1.35967015846114,103.95842446373796,Opp Blk 487B 76259
76261,Blk 489B,1.36164005637877,103.9574003219772,Blk 489B 76261
76269,Opp Blk 489A,1.36187820405808,103.95739818627864,Opp Blk 489A 76269
76271,Dunman Sec Sch,1.36181167182029,103.95518343875231,Dunman Sec Sch 76271
76279,Blk 491C,1.3618856073242,103.95504580030337,Blk 491C 76279
76281,Junyuan Pr Sch,1.34758373789104,103.93848632286073,Junyuan Pr Sch 76281
76289,Blk 801,1.34738728491099,103.93814569319092,Blk 801 76289
76291,Angsana Pr Sch,1.3488330441336,103.95120760822915,Angsana Pr Sch 76291
76301,Blk 283,1.34907001187678,103.95354386528878,Blk 283 76301
76311,Blk 460,1.35791501506433,103.95535655821824,Blk 460 76311
76319,Tampines East Stn Exit D,1.357643,103.955554,Tampines East Stn Exit D 76319
76329,Blk 125,1.34644501660314,103.94989623103628,Blk 125 76329
76339,Opp Tampines Changkat Cc,1.34547166699324,103.94698416699394,Opp Tampines Changkat Cc 76339
76341,Blk 464,1.35976305104284,103.95535006454476,Blk 464 76341
76349,Dunman Sec Sch,1.3603851367314,103.95556569101932,Dunman Sec Sch 76349
76351,Blk 484,1.36213822350227,103.95309131019368,Blk 484 76351
76359,Blk 493B,1.36209168075863,103.95217875196944,Blk 493B 76359
76361,Blk 430,1.36002524992852,103.95032266084807,Blk 430 76361
76369,Blk 496F,1.36025642698418,103.95022273065784,Blk 496F 76369
76371,Blk 459,1.35852839462785,103.954275348537,Blk 459 76371
76391,Blk 418,1.35844376751138,103.947541136035,Blk 418 76391
76399,Blk 417,1.3586225675181,103.94723337005571,Blk 417 76399
76401,Blk 230B,1.35501333299594,103.95086166698832,Blk 230B 76401
76409,Blk 259,1.35484670853897,103.9507954515594,Blk 259 76409
76411,Ngee Ann Sec Sch,1.35385001382018,103.95742752062093,Ngee Ann Sec Sch 76411
76419,Blk 307A,1.35366243500181,103.95648530342,Blk 307A 76419
76421,Opp Blk 331,1.35384124345467,103.95987193850507,Opp Blk 331 76421
76429,Blk 331,1.35369222069272,103.9595890045465,Blk 331 76429
76431,BLK 333,1.353726389,103.9612131,BLK 333 76431
76439,Blk 351,1.35288166702581,103.96260527798988,Blk 351 76439
76441,OPP BLK 345,1.35219503409437,103.96105194447786,OPP BLK 345 76441
76449,Blk 343,1.35207508249597,103.96113006140774,Blk 343 76449
76451,BLK 324,1.35220340979899,103.95928609997816,BLK 324 76451
76459,Blk 323,1.35208003080961,103.95873194771904,Blk 323 76459
76461,Eden Condo,1.35610972200156,103.95981833302024,Eden Condo 76461
76469,East Spring Sec Sch,1.35630339357193,103.95985048163844,East Spring Sec Sch 76469
76471,BLK 444,1.35855302099722,103.95134500001934,BLK 444 76471
76511,The Tampines Trilliant,1.359138,103.939389,The Tampines Trilliant 76511
76519,BET BLKS 524B/523D,1.35920624506603,103.93921870101352,BET BLKS 524B/523D 76519
76521,OPP BLK 519A,1.357468889,103.940775,OPP BLK 519A 76521
76529,BLK 519A,1.35741,103.940604,BLK 519A 76529
76541,Citylife@ Tampines,1.360247,103.940633,Citylife@ Tampines 76541
76549,Opp Citylife@ Tampines,1.360559,103.940515,Opp Citylife@ Tampines 76549
76551,TAMPINES STN EXIT D,1.355401,103.943599,TAMPINES STN EXIT D 76551
76559,AFT TAMPINES STN EXIT E,1.355625,103.943569,AFT TAMPINES STN EXIT E 76559
77009,Pasir Ris Int,1.373564,103.950478,Pasir Ris Int 77009
77011,Opp Blk 515,1.37376489998905,103.9426659000156,Opp Blk 515 77011
77019,Blk 515,1.3737108000359,103.94351079998545,Blk 515 77019
77021,Opp Blk 571,1.3726630000055,103.94557280001844,Opp Blk 571 77021
77029,Blk 571,1.37274960000662,103.94597779999948,Blk 571 77029
77031,Blk 528C/Pasir Ris Stn,1.37116337071002,103.9483810573245,Blk 528C/Pasir Ris Stn 77031
77039,Bef Pasir Ris Stn,1.37159118708865,103.94834855629752,Bef Pasir Ris Stn 77039
77041,Blk 541,1.36944854648197,103.95130450100082,Blk 541 77041
77049,Pasir Ris Town Pk,1.36963556960047,103.95158314847572,Pasir Ris Town Pk 77049
77051,Blk 115,1.36908504460753,103.95508527984948,Blk 115 77051
77059,Blk 425,1.36936138996292,103.95506338293472,Blk 425 77059
77061,Ris Grandeur,1.37377216806532,103.94041320097696,Ris Grandeur 77061
77069,Opp Ris Grandeur,1.37414972830656,103.94081177255109,Opp Ris Grandeur 77069
77071,Blk 633,1.37810945408117,103.94127900809488,Blk 633 77071
77079,Elias Mall,1.37728664750339,103.94145255170352,Elias Mall 77079
77081,Aft Pasir Ris Dr 3,1.38026998386867,103.94265250854713,Aft Pasir Ris Dr 3 77081
77089,Bef Pasir Ris Dr 3,1.38005668836989,103.9426864870342,Bef Pasir Ris Dr 3 77089
77091,AFT PASIR RIS AVE,1.38042637835149,103.94547139015036,AFT PASIR RIS AVE 77091
77099,Bef Pasir Ris Ave,1.38042138903141,103.94637916697368,Bef Pasir Ris Ave 77099
77101,Bef Pasir Ris Rd,1.380642,103.948183,Bef Pasir Ris Rd 77101
77109,Aft Pasir Ris Rd,1.3805263866174,103.94826215873827,Aft Pasir Ris Rd 77109
77111,Bef Pasir Ris Way,1.38219835929252,103.94638094436417,Bef Pasir Ris Way 77111
77119,Aft Pasir Ris Way,1.38222775917912,103.94657905489991,Aft Pasir Ris Way 77119
77129,Pasir Ris Pk,1.38396304779096,103.94374627572016,Pasir Ris Pk 77129
77131,Blk 502,1.3755835643888,103.94652128223,Blk 502 77131
77139,Blk 582,1.37518089319612,103.94649798163483,Blk 582 77139
77141,Blk 519,1.37380309020358,103.9452981948771,Blk 519 77141
77161,Blk 741,1.37752492323898,103.93657565115056,Blk 741 77161
77169,Opp Blk 742,1.37694324707892,103.9363320444146,Opp Blk 742 77169
77171,Aft Pasir Ris Stn Exit A,1.37276133738912,103.95064755544978,Aft Pasir Ris Stn Exit A 77171
77179,Opp Pasir Ris Stn Exit A,1.37254332490473,103.95081255052568,Opp Pasir Ris Stn Exit A 77179
77181,Blk 638,1.37591147273628,103.94109934608323,Blk 638 77181
77189,Blk 613,1.3755564005294,103.94124910119332,Blk 613 77189
77191,Blk 500A,1.37654807606486,103.94602815996554,Blk 500A 77191
77199,Opp Blk 500A,1.376671,103.94637,Opp Blk 500A 77199
77201,Pasir Ris Elias CC,1.37864001176536,103.94276350247948,Pasir Ris Elias CC 77201
77209,Opp Pasir Ris Elias CC,1.37902915784394,103.94271591238348,Opp Pasir Ris Elias CC 77209
77211,Blk 626,1.37999169580419,103.94094544562029,Blk 626 77211
77219,Opp Blk 626,1.3805766269449,103.94064766803564,Opp Blk 626 77219
77221,Blk 651,1.37954502345926,103.93830035527516,Blk 651 77221
77231,Tampines Meridian Jc,1.37670503142246,103.9384402608544,Tampines Meridian Jc 77231
77239,Blk 643,1.37741830757924,103.93793201117523,Blk 643 77239
77241,Opp Blk 640,1.37531331487507,103.940272636011,Opp Blk 640 77241
77249,Blk 640,1.37599439507295,103.939861116152,Blk 640 77249
77251,Blk 713,1.38223834152443,103.93864433688064,Blk 713 77251
77259,Opp Blk 713,1.3827163599648,103.93855855739126,Opp Blk 713 77259
77261,Blk 717,1.38285811735056,103.93615875590504,Blk 717 77261
77269,Opp Blk 717,1.38289337444624,103.9357870042478,Opp Blk 717 77269
77271,Aft Pasir Ris St 72,1.38058998439068,103.9349613837619,Aft Pasir Ris St 72 77271
77279,Aft Pasir Ris Ind Dr 1,1.38079641020594,103.9346621770568,Aft Pasir Ris Ind Dr 1 77279
77281,Blk 740,1.37837166677052,103.93618729229594,Blk 740 77281
77289,Blk 738,1.37889759950996,103.93596534133928,Blk 738 77289
77291,Blk 753,1.37746279073187,103.9347603402286,Blk 753 77291
77301,Blk 778,1.37419765728407,103.93864478052232,Blk 778 77301
77309,Opp Blk 778,1.37437639672106,103.93874482147837,Opp Blk 778 77309
77311,Bet Blks 771/772,1.37581953068998,103.936865329717,Bet Blks 771/772 77311
77319,Opp Blks 771/772,1.37554666701554,103.93754166696732,Opp Blks 771/772 77319
77321,Aft Pasir Ris St 53,1.37313477197799,103.94802646457003,Aft Pasir Ris St 53 77321
77329,Bef Pasir Ris St 53,1.37283117687855,103.94765867700548,Bef Pasir Ris St 53 77329
77331,Blk 747A,1.3782973982979,103.93338764757787,Blk 747A 77331
77339,Opp Blk 756,1.3780301775267,103.93278653475954,Opp Blk 756 77339
77341,Opp Blk 569,1.36973888889645,103.94849805552538,Opp Blk 569 77341
77349,Blk 569,1.37000783675508,103.9487423790568,Blk 569 77349
77351,Blk 562,1.36789609661968,103.95008847029644,Blk 562 77351
77359,Blk 564,1.36808803474125,103.95001861343128,Blk 564 77359
77361,Blk 555,1.36800665136778,103.95173655442387,Blk 555 77361
77369,Opp Blk 555,1.36836666126193,103.95166401714876,Opp Blk 555 77369
77379,Blk 586,1.374679,103.948026,Blk 586 77379
77381,Blk 524B,1.370821,103.94712,Blk 524B 77381
77389,Opp Blk 525B,1.369597,103.946715,Opp Blk 525B 77389
78031,BLK 191,1.366365,103.958641,BLK 191 78031
78039,BLK 104,1.367181,103.959,BLK 104 78039
78049,Blk 612,1.3744627816256,103.94180578126524,Blk 612 78049
78059,Blk 210,1.36677606799955,103.96113744871693,Blk 210 78059
78061,Opp Pasir Ris Polyclinic,1.36824361151738,103.95848117561664,Opp Pasir Ris Polyclinic 78061
78069,Blk 442,1.36869168470813,103.95815838787028,Blk 442 78069
78071,Blk 446,1.37031163160495,103.95718010428234,Blk 446 78071
78079,Blk 429,1.36995048419615,103.95691414168428,Blk 429 78079
78081,Blk 467,1.37368803498525,103.95635599319584,Blk 467 78081
78089,Blk 405 Parsir Ris,1.37361141865113,103.95608873577848,Blk 405 Parsir Ris 78089
78091,Opp Downtown East,1.37681617858505,103.95624713617742,Opp Downtown East 78091
78099,Aft Loyang Gdns,1.37740660071471,103.95708795238238,Aft Loyang Gdns 78099
78101,Opp Downtown East,1.375053,103.954039,Opp Downtown East 78101
78109,Downtown East,1.375403,103.954556,Downtown East 78109
78111,Blk 479,1.37545781179514,103.95798631897796,Blk 479 78111
78119,Opp Blk 479,1.37568,103.957966,Opp Blk 479 78119
78121,Bet Blks 232/233,1.37485968829133,103.96200053620824,Bet Blks 232/233 78121
78129,Opp Blk 233,1.375132,103.962121,Opp Blk 233 78129
78131,Pasir Ris Pr Sch,1.37308472383764,103.9637271722912,Pasir Ris Pr Sch 78131
78139,Opp Pasir Ris Pr Sch,1.37321804486777,103.9639885558376,Opp Pasir Ris Pr Sch 78139
78141,Blk 249,1.370066,103.963665,Blk 249 78141
78149,NTUC Health Pasir Ris,1.36970105283111,103.96411887211588,NTUC Health Pasir Ris 78149
78151,Blk 230,1.37239496316057,103.96078021168164,Blk 230 78151
78159,Opp Blk 230,1.37246473904375,103.960537783034,Opp Blk 230 78159
78161,Blk 216,1.36900499745113,103.96052175997124,Blk 216 78161
78169,Opp Blk 216,1.36906973013181,103.96024801184656,Opp Blk 216 78169
78171,Blk 108,1.36780002450028,103.95673805301494,Blk 108 78171
78179,Opp Blk 108,1.36767,103.95648,Opp Blk 108 78179
78181,Bef Blk 187,1.36476141959655,103.95905802330992,Bef Blk 187 78181
78189,Opp Blk 187,1.3646,103.95896,Opp Blk 187 78189
78191,Aft Blk 182,1.36488943048941,103.96176906896966,Aft Blk 182 78191
78199,Opp White Sands Pri Sch,1.36477,103.96189,Opp White Sands Pri Sch 78199
78201,Opp Blk 242,1.37134689166636,103.96205663680765,Opp Blk 242 78201
78209,Blk 242,1.3713650312338,103.9622141883918,Blk 242 78209
78211,Blk 204,1.36790255939851,103.96243675215658,Blk 204 78211
78219,Opp Blk 204,1.36725694472542,103.96327818546207,Opp Blk 204 78219
78221,Blk 231A CP,1.37417517709229,103.96122560227602,Blk 231A CP 78221
78229,Blk 485,1.37411139885456,103.96093853137384,Blk 485 78229
78231,Opp Blk 482,1.373443032341,103.95986036196572,Opp Blk 482 78231
78241,Bet Blks 453/454,1.37211000864374,103.95765320446608,Bet Blks 453/454 78241
78251,Lighthouse,1.37824090541171,103.9595522242097,Lighthouse 78251
78259,Opp Lighthouse,1.37802115263457,103.95936584739644,Opp Lighthouse 78259
78261,Opp Ripple Bay,1.37865831081472,103.9606174383779,Opp Ripple Bay 78261
78269,Ripple Bay,1.37861875398733,103.96096176266686,Ripple Bay 78269
78271,Casa Pasir Ris,1.37922254801698,103.96383348445823,Casa Pasir Ris 78271
78279,Opp Loyang Townhse,1.37923567744466,103.96426677704832,Opp Loyang Townhse 78279
80009,Lor 1 Geylang Ter,1.3111642220841,103.87216341433336,Lor 1 Geylang Ter 80009
80011,AFT PADANG JERINGAU,1.30972720802554,103.86737828692956,AFT PADANG JERINGAU 80011
80029,Bef Kg Bugis,1.3094187398083,103.86753497349068,Bef Kg Bugis 80029
80031,Kallang Stn,1.31107705658993,103.8713149052975,Kallang Stn 80031
80039,Opp Lor 1 Geylang Ter,1.30992336177794,103.87144344651485,Opp Lor 1 Geylang Ter 80039
80049,Aft Sims Way,1.31077707819718,103.87363663982292,Aft Sims Way 80049
80051,Aft Lor 1 Geylang,1.31251499997324,103.87326194447364,Aft Lor 1 Geylang 80051
80069,Opp Mohd Salleh Mque,1.31214703288286,103.87715016317216,Opp Mohd Salleh Mque 80069
80071,Yi Xiu Fty Bldg,1.31380009198455,103.8765539400638,Yi Xiu Fty Bldg 80071
